LSOA21CD,med_price_dec_21
E01009694,245750.0
E01009695,263750.0
E01009696,257500.0
E01009697,253750.0
E01009698,270000.0
E01009699,270000.0
E01009700,162500.0
E01009701,195000.0
E01009702,156000.0
E01009703,250000.0
E01009704,385000.0
E01009705,299000.0
E01009706,216250.0
E01009707,230000.0
E01009708,195000.0
E01009709,
E01009710,202500.0
E01009711,181000.0
E01009712,190000.0
E01009713,210000.0
E01009714,180000.0
E01009715,205000.0
E01009716,187500.0
E01009717,228875.0
E01009718,183000.0
E01032527,202500.0
E01032528,220000.0
E01032529,110000.0
E01032530,190000.0
E01032531,145000.0
E01032532,309500.0
E01032533,575000.0
E01032534,215000.0
E01032535,247500.0
E01032536,172500.0
E01032537,177500.0
E01032538,130000.0
E01032587,187000.0
E01033058,249000.0
E01009719,172000.0
E01009720,348000.0
E01009721,200000.0
E01009722,177475.0
E01009723,275000.0
E01009724,250000.0
E01009725,164384.0
E01009726,195000.0
E01009727,225250.0
E01009728,204500.0
E01009729,168500.0
E01009730,195000.0
E01009731,189100.0
E01009732,180000.0
E01009733,163750.0
E01009734,180000.0
E01009735,205500.0
E01009736,230000.0
E01009737,181000.0
E01009738,224550.0
E01009739,165000.0
E01009740,190000.0
E01009741,119950.0
E01009742,171000.0
E01009743,133750.0
E01009744,141000.0
E01009745,179000.0
E01009746,125000.0
E01009747,122000.0
E01009748,158500.0
E01009749,217500.0
E01009750,156250.0
E01009751,140000.0
E01009752,137000.0
E01009753,149000.0
E01009754,157000.0
E01009756,
E01009757,175625.0
E01009758,156475.0
E01009759,189000.0
E01009760,167475.0
E01009762,160000.0
E01009763,154500.0
E01009764,190000.0
E01009765,177500.0
E01009766,153500.0
E01009767,210000.0
E01009768,185000.0
E01009769,135000.0
E01009770,182000.0
E01009771,196250.0
E01009772,240000.0
E01009773,163500.0
E01009774,196000.0
E01009775,187000.0
E01009776,205000.0
E01009777,155000.0
E01009778,184950.0
E01009779,171750.0
E01009780,199000.0
E01009781,205000.0
E01009782,189975.0
E01009783,168750.0
E01009784,178500.0
E01009785,229975.0
E01009786,135500.0
E01009787,271250.0
E01009788,147475.0
E01009789,185000.0
E01009790,144000.0
E01009791,234250.0
E01009792,173375.0
E01009793,255000.0
E01009794,234500.0
E01009795,150000.0
E01009796,235000.0
E01009797,227500.0
E01009798,223250.0
E01009799,249950.0
E01009800,270700.0
E01009801,263500.0
E01009802,276500.0
E01009803,375000.0
E01009804,306500.0
E01009805,207000.0
E01009806,180000.0
E01009807,275250.0
E01009808,285000.0
E01009809,169500.0
E01009810,227500.0
E01009811,295000.0
E01009812,320000.0
E01009813,185000.0
E01009814,260750.0
E01009815,334975.0
E01009816,249450.0
E01009817,270000.0
E01009818,218000.0
E01009819,220000.0
E01009820,208500.0
E01009821,280000.0
E01009822,260000.0
E01009823,230000.0
E01009824,170000.0
E01009825,180000.0
E01009826,260000.0
E01009827,285000.0
E01009828,185000.0
E01009829,283500.0
E01009830,283000.0
E01009831,175000.0
E01009832,167000.0
E01009833,126500.0
E01009834,170000.0
E01009835,204475.0
E01009836,134250.0
E01009837,145000.0
E01009838,179975.0
E01009839,148000.0
E01009840,133500.0
E01009841,158750.0
E01009842,126250.0
E01009843,186500.0
E01009844,121050.0
E01009845,540000.0
E01009846,304456.0
E01009847,212750.0
E01009848,260000.0
E01009849,229000.0
E01009850,330000.0
E01009851,339500.0
E01009852,372500.0
E01009853,298750.0
E01009854,372500.0
E01009855,547000.0
E01009856,183000.0
E01009857,175000.0
E01009858,194250.0
E01009859,357500.0
E01009860,315000.0
E01009861,176500.0
E01009862,185000.0
E01009863,180000.0
E01009864,191000.0
E01009865,146000.0
E01009866,155000.0
E01009867,180000.0
E01009868,157000.0
E01009869,175000.0
E01009870,176750.0
E01009871,141500.0
E01009872,180000.0
E01009873,142500.0
E01009874,148000.0
E01009875,145000.0
E01009876,171500.0
E01009877,153000.0
E01009878,175000.0
E01009879,239000.0
E01009880,220000.0
E01009881,100000.0
E01009882,177500.0
E01009883,164950.0
E01009884,155000.0
E01009885,173500.0
E01009886,142500.0
E01009887,173750.0
E01009888,180500.0
E01009889,144500.0
E01009890,146500.0
E01009891,170000.0
E01009892,141000.0
E01009893,135000.0
E01009894,173750.0
E01009895,204000.0
E01009896,233725.0
E01009897,245000.0
E01009898,245000.0
E01009899,240000.0
E01009900,246250.0
E01009901,273000.0
E01009902,220000.0
E01009903,315000.0
E01009904,253625.0
E01009905,256250.0
E01009906,176750.0
E01009907,277500.0
E01009908,275000.0
E01009909,245000.0
E01009910,191500.0
E01009911,176500.0
E01009912,245000.0
E01009913,185000.0
E01009914,246000.0
E01009915,186500.0
E01009916,187500.0
E01009917,216250.0
E01009918,175500.0
E01009919,227475.0
E01009920,180000.0
E01033187,147000.0
E01009921,175000.0
E01009922,199950.0
E01009923,240000.0
E01009924,240000.0
E01009925,279950.0
E01009926,210000.0
E01009927,205000.0
E01009928,164950.0
E01009929,181500.0
E01009930,170000.0
E01009931,181000.0
E01009932,155000.0
E01009933,194500.0
E01009934,162000.0
E01009935,201000.0
E01009936,190000.0
E01009937,171000.0
E01009938,170000.0
E01009939,227500.0
E01009940,178000.0
E01009941,177500.0
E01009942,160000.0
E01009943,210000.0
E01009944,175500.0
E01009946,230000.0
E01009947,252500.0
E01009948,207000.0
E01009949,305500.0
E01009950,267500.0
E01009951,85000.0
E01009952,138500.0
E01009953,175000.0
E01009954,157500.0
E01009955,145000.0
E01009956,147500.0
E01009957,149500.0
E01009958,292500.0
E01009959,237500.0
E01009960,175000.0
E01009961,174000.0
E01009962,
E01009963,155000.0
E01009964,162000.0
E01009965,135000.0
E01009966,160000.0
E01009967,157000.0
E01009968,209500.0
E01009969,131500.0
E01009970,184630.0
E01009971,174000.0
E01009972,235500.0
E01009973,215000.0
E01009974,250000.0
E01009975,260000.0
E01009976,173500.0
E01009977,149000.0
E01009978,187500.0
E01009979,158000.0
E01009980,175000.0
E01009981,206000.0
E01009982,170000.0
E01009983,142000.0
E01009985,160000.0
E01009986,140000.0
E01009987,
E01009988,158500.0
E01009989,160000.0
E01009991,185000.0
E01009992,225000.0
E01009993,174000.0
E01009994,188750.0
E01009995,167000.0
E01009996,153500.0
E01009997,160000.0
E01009998,173000.0
E01009999,170000.0
E01010000,209000.0
E01010001,185000.0
E01010002,170000.0
E01010003,164000.0
E01010004,153000.0
E01010005,137500.0
E01010006,189950.0
E01010007,198000.0
E01010008,216000.0
E01010009,197500.0
E01010010,178000.0
E01010011,190000.0
E01010012,200000.0
E01010013,192750.0
E01010014,220000.0
E01010015,180000.0
E01010016,130000.0
E01010017,105000.0
E01010018,155000.0
E01010019,115000.0
E01010020,184000.0
E01010021,161000.0
E01010022,221000.0
E01010023,232500.0
E01010024,226318.0
E01010025,168000.0
E01010026,239000.0
E01010027,275000.0
E01010028,156000.0
E01010029,
E01010030,167500.0
E01010031,161000.0
E01010032,146500.0
E01010033,94500.0
E01010034,167500.0
E01010035,227000.0
E01010036,135000.0
E01010037,149000.0
E01010038,155500.0
E01010039,165000.0
E01010040,180000.0
E01010041,190000.0
E01010042,143000.0
E01010043,185000.0
E01010044,140000.0
E01010045,190000.0
E01010046,110000.0
E01010047,193000.0
E01010048,148000.0
E01010049,130000.0
E01010050,185500.0
E01010051,173500.0
E01010052,140000.0
E01010053,209500.0
E01010054,145000.0
E01010055,136750.0
E01010056,185000.0
E01010057,112500.0
E01010058,170000.0
E01010059,135000.0
E01010060,200500.0
E01010061,140000.0
E01010062,201000.0
E01010063,160000.0
E01010064,143500.0
E01010065,180000.0
E01010066,167500.0
E01010067,95500.0
E01010068,147500.0
E01010069,185000.0
E01010070,145000.0
E01010071,162000.0
E01010072,126000.0
E01010073,166000.0
E01010074,185000.0
E01010075,207500.0
E01010076,170000.0
E01010077,133442.0
E01010078,222500.0
E01010079,177500.0
E01010080,155000.0
E01010081,188000.0
E01010082,198500.0
E01010083,165000.0
E01010084,154250.0
E01010085,220000.0
E01010086,163500.0
E01010087,175000.0
E01010088,153750.0
E01010089,180000.0
E01010090,135000.0
E01010091,195750.0
E01010092,185000.0
E01010093,171000.0
E01010094,140000.0
E01010095,165000.0
E01010096,207500.0
E01010097,180000.0
E01010098,114000.0
E01010099,173750.0
E01010100,167500.0
E01010101,211000.0
E01010102,188000.0
E01010103,145000.0
E01010104,157500.0
E01010105,228500.0
E01010106,144000.0
E01010107,151440.0
E01032592,200000.0
E01032887,170000.0
E01010108,507500.0
E01010109,273750.0
E01010110,385000.0
E01010111,150000.0
E01010112,180000.0
E01010113,152000.0
E01010114,272250.0
E01010115,436250.0
E01010116,421000.0
E01010117,266000.0
E01010118,330000.0
E01010119,254000.0
E01010120,186000.0
E01010121,289500.0
E01010122,287500.0
E01010123,278000.0
E01010124,280000.0
E01010125,162250.0
E01010126,119750.0
E01010127,175000.0
E01010128,175000.0
E01010129,163250.0
E01010130,147500.0
E01010131,139000.0
E01010132,292500.0
E01010133,258500.0
E01010134,260000.0
E01010135,295000.0
E01010136,310250.0
E01010137,264000.0
E01010138,248750.0
E01010139,182500.0
E01010140,149000.0
E01010141,155000.0
E01010142,145000.0
E01010143,165000.0
E01010144,168500.0
E01010145,218750.0
E01010146,187500.0
E01010147,161250.0
E01010148,125000.0
E01010149,235250.0
E01010150,506000.0
E01010151,410000.0
E01010152,523500.0
E01010153,495000.0
E01010154,550000.0
E01010155,432500.0
E01010156,481000.0
E01010157,225000.0
E01010158,235000.0
E01010159,256000.0
E01010160,328000.0
E01010161,319000.0
E01010162,260000.0
E01010163,270000.0
E01010164,495000.0
E01010165,366000.0
E01010166,465000.0
E01010167,457500.0
E01010168,490000.0
E01010169,472500.0
E01010170,495000.0
E01010171,425000.0
E01010172,410000.0
E01010173,525000.0
E01010174,259500.0
E01010175,349995.0
E01010176,520000.0
E01010177,265000.0
E01010178,198500.0
E01010179,209750.0
E01010180,290000.0
E01010181,480000.0
E01010183,383950.0
E01010184,375000.0
E01010185,675000.0
E01010186,495000.0
E01010187,665000.0
E01010188,727500.0
E01010189,412500.0
E01010190,555000.0
E01010191,529000.0
E01010192,225000.0
E01010193,671250.0
E01010194,452500.0
E01010195,580000.0
E01010196,675000.0
E01010197,735000.0
E01010198,375175.0
E01010199,372500.0
E01010200,285825.0
E01010201,292725.0
E01010202,432000.0
E01010203,292500.0
E01010204,219975.0
E01010205,410000.0
E01010206,340250.0
E01010207,345000.0
E01010208,351000.0
E01010209,285000.0
E01010210,377750.0
E01010211,387475.0
E01010212,493750.0
E01010213,337500.0
E01010214,472250.0
E01010215,380000.0
E01010216,351000.0
E01010217,374000.0
E01010218,249950.0
E01010219,243000.0
E01010220,290000.0
E01010221,289500.0
E01010222,275000.0
E01010223,282500.0
E01010225,285250.0
E01010226,285000.0
E01010227,395000.0
E01010228,326275.0
E01010229,507000.0
E01010230,311100.0
E01010231,507500.0
E01010232,165500.0
E01010233,263500.0
E01010234,166000.0
E01010235,159500.0
E01010236,152000.0
E01010237,175000.0
E01010238,158500.0
E01010239,140000.0
E01010240,150000.0
E01032590,290000.0
E01032885,185000.0
E01032886,350000.0
E01010241,209250.0
E01010242,173000.0
E01010243,267500.0
E01010244,180000.0
E01010245,269950.0
E01010246,285000.0
E01010247,286200.0
E01010248,335000.0
E01010249,167500.0
E01010250,220000.0
E01010251,310000.0
E01010252,187500.0
E01010253,170000.0
E01010254,235000.0
E01010255,292475.0
E01010256,249950.0
E01010257,250000.0
E01010258,145250.0
E01010259,178500.0
E01010260,165000.0
E01010261,137000.0
E01010262,130500.0
E01010263,141250.0
E01010264,130000.0
E01010265,128000.0
E01010266,143000.0
E01010267,186000.0
E01010268,118500.0
E01010269,100000.0
E01010270,161000.0
E01010271,140000.0
E01010272,115500.0
E01010273,143000.0
E01010274,132000.0
E01010275,126500.0
E01010277,165000.0
E01010279,146510.0
E01010282,137500.0
E01010283,144500.0
E01010284,178000.0
E01010285,275000.0
E01010286,141000.0
E01010287,180500.0
E01010288,155000.0
E01010289,155500.0
E01010290,185000.0
E01010291,125000.0
E01010292,165000.0
E01010293,205000.0
E01010294,127500.0
E01010295,148500.0
E01010296,232500.0
E01010297,322500.0
E01010298,156250.0
E01010299,130000.0
E01010300,125000.0
E01010301,170000.0
E01010302,150000.0
E01010303,200000.0
E01010304,188000.0
E01010305,162500.0
E01010306,187500.0
E01010307,232500.0
E01010308,165000.0
E01010309,99250.0
E01010310,221995.0
E01010311,181000.0
E01010312,134000.0
E01010313,135000.0
E01010314,145000.0
E01010315,150000.0
E01010316,150000.0
E01010317,396000.0
E01010318,116250.0
E01010319,260000.0
E01010320,187500.0
E01010321,180250.0
E01010322,172500.0
E01010323,182500.0
E01010324,175000.0
E01010325,197500.0
E01010326,300000.0
E01010327,165000.0
E01010328,411250.0
E01010329,285500.0
E01010330,116750.0
E01010331,318000.0
E01010332,420000.0
E01010333,320000.0
E01010334,385000.0
E01010335,135000.0
E01010336,140000.0
E01010337,220000.0
E01010338,155000.0
E01010339,265000.0
E01010340,
E01010341,130000.0
E01010342,120000.0
E01010343,116250.0
E01010344,146850.0
E01010345,240000.0
E01010346,182000.0
E01010347,189950.0
E01010348,165000.0
E01010349,180000.0
E01010350,262500.0
E01010351,196750.0
E01010352,239950.0
E01010353,196000.0
E01010354,202500.0
E01010355,230000.0
E01010356,225167.0
E01010357,235500.0
E01010358,205000.0
E01010359,200000.0
E01010360,221250.0
E01010361,133000.0
E01010362,150000.0
E01010363,130000.0
E01010364,105500.0
E01010365,155000.0
E01010366,125000.0
E01010367,131000.0
E01010368,95000.0
E01010369,90000.0
E01010370,134000.0
E01010371,106500.0
E01010372,155750.0
E01010373,365000.0
E01010374,153000.0
E01010375,
E01010376,185000.0
E01010377,180000.0
E01010378,165000.0
E01010379,178000.0
E01010380,195000.0
E01010381,140000.0
E01010382,171250.0
E01010383,145500.0
E01010384,310000.0
E01010385,485000.0
E01010386,392500.0
E01010387,307500.0
E01010388,462500.0
E01010389,480000.0
E01010390,276000.0
E01010391,260000.0
E01010392,382000.0
E01010393,187500.0
E01010394,168498.0
E01010395,211000.0
E01010396,173000.0
E01010397,150550.0
E01010398,226000.0
E01010399,191500.0
E01010400,120000.0
E01010401,160000.0
E01010402,171000.0
E01010403,131000.0
E01010404,146500.0
E01010405,141500.0
E01010406,148500.0
E01010407,170000.0
E01010408,132500.0
E01010409,141625.0
E01032888,199995.0
E01032889,165000.0
E01010410,160000.0
E01010411,215000.0
E01010412,157500.0
E01010413,140000.0
E01010414,102000.0
E01010415,181000.0
E01010416,120500.0
E01010417,160000.0
E01010418,190000.0
E01010419,134500.0
E01010420,153500.0
E01010421,175000.0
E01010422,199975.0
E01010423,137500.0
E01010424,167000.0
E01010425,148000.0
E01010426,171000.0
E01010427,204000.0
E01010428,107000.0
E01010429,151000.0
E01010430,130000.0
E01010431,280000.0
E01010432,226250.0
E01010433,147000.0
E01010434,160000.0
E01010435,225995.0
E01010436,195000.0
E01010437,216500.0
E01010438,179250.0
E01010439,169950.0
E01010440,162500.0
E01010441,143250.0
E01010442,117000.0
E01010443,143500.0
E01010444,134000.0
E01010445,
E01010446,181000.0
E01010447,125000.0
E01010448,137500.0
E01010449,125000.0
E01010450,136000.0
E01010451,272498.0
E01010452,140000.0
E01010453,182498.0
E01010454,113500.0
E01010455,143750.0
E01010456,
E01010457,185000.0
E01010458,150500.0
E01010459,195000.0
E01010460,176000.0
E01010461,190000.0
E01010462,157750.0
E01010463,123000.0
E01010464,150000.0
E01010465,125750.0
E01010466,108750.0
E01010467,236000.0
E01010468,200000.0
E01010469,215000.0
E01010470,130000.0
E01010471,95000.0
E01010472,111500.0
E01010473,
E01010474,161000.0
E01010475,191250.0
E01010476,
E01010477,142000.0
E01010478,92625.0
E01010479,170000.0
E01010480,163000.0
E01010481,182500.0
E01010482,
E01010483,150000.0
E01010484,132000.0
E01010485,140000.0
E01010486,
E01010487,276000.0
E01010488,236000.0
E01010489,260000.0
E01010490,190000.0
E01010491,157500.0
E01010492,218500.0
E01010493,352500.0
E01010494,278750.0
E01010495,171500.0
E01010496,180000.0
E01010497,205000.0
E01010498,173250.0
E01010499,170000.0
E01010500,192475.0
E01010501,164000.0
E01010502,183500.0
E01010503,140000.0
E01010504,322000.0
E01010505,282500.0
E01010506,190000.0
E01010507,270000.0
E01010508,272000.0
E01010509,170000.0
E01010510,129950.0
E01010511,165000.0
E01010512,247500.0
E01010513,260000.0
E01010514,219250.0
E01010515,245000.0
E01010516,257000.0
E01010517,220000.0
E01010518,249000.0
E01010519,205000.0
E01010520,237000.0
E01010521,103000.0
E01010522,140000.0
E01010523,155000.0
E01010524,134500.0
E01010525,135000.0
E01010526,131000.0
E01010527,134500.0
E01010528,110000.0
E01010529,118000.0
E01010530,86250.0
E01010531,131750.0
E01010532,160000.0
E01010533,151000.0
E01010534,270000.0
E01010535,130500.0
E01010536,234000.0
E01010537,208000.0
E01010538,161000.0
E01010539,175000.0
E01010540,266500.0
E01010541,139900.0
E01010542,199950.0
E01010543,
E01010544,245500.0
E01010545,185000.0
E01010546,495000.0
E01010547,257000.0
E01010548,195000.0
E01010549,214950.0
E01010550,465000.0
E01010551,280000.0
E01010552,205000.0
E01010553,335000.0
E01010554,174975.0
E01010555,150000.0
E01010556,153750.0
E01010557,206000.0
E01010558,186750.0
E01010559,151000.0
E01010560,155000.0
E01010561,220000.0
E01010562,219995.0
E01010563,160500.0
E01010564,185000.0
E01010565,195000.0
E01010566,157500.0
E01010567,151500.0
E01010568,244500.0
E01010569,166913.0
E01010570,385000.0
E01010571,156500.0
E01010572,210000.0
E01010573,335000.0
E01010574,237500.0
E01010575,279000.0
E01010576,279995.0
E01010577,280000.0
E01010578,178000.0
E01010579,345000.0
E01010580,230000.0
E01010581,186500.0
E01010582,182000.0
E01010583,139750.0
E01010584,142475.0
E01010585,145000.0
E01010586,257000.0
E01010587,183250.0
E01010588,170000.0
E01010589,189950.0
E01010590,190000.0
E01010591,157500.0
E01010592,224070.0
E01010593,190000.0
E01010594,187500.0
E01010595,108000.0
E01010596,210000.0
E01010597,147000.0
E01010598,155000.0
E01010599,133500.0
E01010600,135000.0
E01010601,134000.0
E01010602,115000.0
E01010603,160000.0
E01010604,168000.0
E01010605,124000.0
E01010606,70000.0
E01010607,77500.0
E01010608,75000.0
E01010609,80250.0
E01010610,137500.0
E01010611,89000.0
E01010612,55000.0
E01010613,75000.0
E01010614,81000.0
E01010615,91750.0
E01010616,98000.0
E01010617,72500.0
E01010618,96000.0
E01010619,110000.0
E01010620,77500.0
E01010621,94500.0
E01010622,79000.0
E01010623,80750.0
E01010624,76500.0
E01010625,85500.0
E01010626,109750.0
E01010627,90250.0
E01010628,119950.0
E01010629,165000.0
E01010630,115000.0
E01010631,93750.0
E01010632,88750.0
E01010633,140000.0
E01010634,199795.0
E01010635,115000.0
E01010636,140000.0
E01010637,129750.0
E01010638,223500.0
E01010639,184000.0
E01010640,140000.0
E01010641,197475.0
E01010642,284995.0
E01010643,165000.0
E01010644,225000.0
E01010645,229950.0
E01010646,443504.0
E01010647,346250.0
E01010648,335000.0
E01010649,150000.0
E01010650,119000.0
E01010651,155000.0
E01010652,129000.0
E01010653,117500.0
E01010654,120500.0
E01010655,116850.0
E01010656,150000.0
E01010657,120000.0
E01010658,100000.0
E01010659,90000.0
E01010662,132500.0
E01010663,68000.0
E01010664,149000.0
E01010665,123000.0
E01010666,67000.0
E01010667,90000.0
E01010668,145000.0
E01010669,130000.0
E01010670,151250.0
E01010671,153750.0
E01010672,195000.0
E01010673,116250.0
E01010674,119750.0
E01010675,202000.0
E01010676,165000.0
E01010677,90000.0
E01010678,197000.0
E01010679,
E01010680,127500.0
E01010681,239975.0
E01010682,122500.0
E01010683,252498.0
E01010684,185750.0
E01010685,244995.0
E01010686,217500.0
E01010687,215000.0
E01010688,133000.0
E01010689,155500.0
E01010690,155000.0
E01010691,600000.0
E01010692,380000.0
E01010693,702501.0
E01010694,807975.0
E01010695,306500.0
E01010696,569950.0
E01010697,505000.0
E01010698,299500.0
E01010699,320000.0
E01010700,90000.0
E01010701,68750.0
E01010702,112500.0
E01010703,112000.0
E01010704,133000.0
E01010705,156500.0
E01010706,254000.0
E01010707,235000.0
E01010708,158500.0
E01010709,214500.0
E01010710,89000.0
E01010711,73000.0
E01010712,62750.0
E01010713,112500.0
E01010714,96000.0
E01010715,127500.0
E01010716,123250.0
E01010717,105000.0
E01010718,136500.0
E01010719,75000.0
E01010720,104950.0
E01010721,132000.0
E01010722,185000.0
E01010723,74000.0
E01010724,115500.0
E01010725,104000.0
E01010726,162000.0
E01010727,158750.0
E01010728,193000.0
E01010729,236250.0
E01010730,
E01010731,132500.0
E01010732,
E01010733,67500.0
E01010734,67000.0
E01010735,85000.0
E01010736,60000.0
E01010737,61000.0
E01010738,87500.0
E01010739,76000.0
E01010740,104250.0
E01010741,120000.0
E01010742,99500.0
E01010743,118500.0
E01010744,90000.0
E01010745,80000.0
E01010746,152000.0
E01010747,120000.0
E01010748,114000.0
E01010749,99000.0
E01010750,132000.0
E01010751,131000.0
E01010752,130000.0
E01010753,172500.0
E01010754,158500.0
E01010755,119500.0
E01010756,145000.0
E01010758,256500.0
E01010759,95000.0
E01010760,205000.0
E01010761,145000.0
E01010762,129000.0
E01010763,125250.0
E01010764,390000.0
E01010765,158000.0
E01010766,285000.0
E01010767,310500.0
E01010768,432000.0
E01010769,315000.0
E01010770,475000.0
E01010771,422500.0
E01010772,496475.0
E01010773,313500.0
E01010774,386000.0
E01010775,160350.0
E01010776,120000.0
E01010777,99000.0
E01010778,128000.0
E01010779,140000.0
E01010781,120000.0
E01010782,125000.0
E01010783,140000.0
E01010784,160000.0
E01010785,195400.0
E01010786,274680.0
E01010787,222500.0
E01010788,220000.0
E01010789,129750.0
E01010790,224250.0
E01010791,220250.0
E01010792,137500.0
E01010793,129950.0
E01010794,140000.0
E01010795,150000.0
E01010796,137500.0
E01010797,208495.0
E01010798,130000.0
E01010799,125000.0
E01010800,95000.0
E01010801,130500.0
E01010802,128500.0
E01010803,67500.0
E01010804,185000.0
E01010805,152000.0
E01010806,145000.0
E01010807,
E01010808,102500.0
E01010809,120000.0
E01010810,133000.0
E01010811,86500.0
E01010812,48000.0
E01010813,73000.0
E01010814,79000.0
E01010815,125500.0
E01010816,205000.0
E01010817,119500.0
E01010818,175000.0
E01010819,
E01010820,
E01010821,108000.0
E01010822,100000.0
E01010824,194995.0
E01010825,209995.0
E01010826,169995.0
E01010827,104000.0
E01010828,97500.0
E01010829,82000.0
E01010830,84500.0
E01010831,95000.0
E01010832,100000.0
E01010833,59250.0
E01010834,49250.0
E01010835,90000.0
E01010836,89000.0
E01010837,130000.0
E01010838,105000.0
E01010839,78000.0
E01010840,89500.0
E01010841,
E01010842,62500.0
E01010843,53000.0
E01010845,110000.0
E01010846,125000.0
E01010847,124000.0
E01010848,135000.0
E01010849,135250.0
E01010850,96500.0
E01010851,140000.0
E01010852,102500.0
E01010853,132878.0
E01010854,131250.0
E01010855,190000.0
E01010856,158748.0
E01010857,201000.0
E01010858,150000.0
E01010859,188498.0
E01010860,190500.0
E01010861,180000.0
E01010862,159000.0
E01010863,180000.0
E01010864,115500.0
E01010865,150000.0
E01010866,138000.0
E01010867,125000.0
E01010868,128825.0
E01010869,106000.0
E01010870,141000.0
E01010871,116000.0
E01010872,146250.0
E01010873,183000.0
E01010874,146000.0
E01033689,98750.0
E01033690,39000.0
E01033691,49000.0
E01033692,59995.0
E01033693,96000.0
E01033694,183475.0
E01033695,155000.0
E01033696,135000.0
E01033697,82500.0
E01010875,214000.0
E01010876,185000.0
E01010877,125000.0
E01010878,118000.0
E01010879,279000.0
E01010880,138250.0
E01010881,260000.0
E01010882,255000.0
E01010883,352500.0
E01010884,200000.0
E01010885,185000.0
E01010886,206500.0
E01010887,292500.0
E01010888,190250.0
E01010889,151250.0
E01010890,132500.0
E01010891,200000.0
E01010892,190000.0
E01010893,166250.0
E01010894,110000.0
E01010895,189000.0
E01010896,260000.0
E01010897,230000.0
E01010898,149000.0
E01010899,187500.0
E01010900,233750.0
E01010901,189950.0
E01010902,169250.0
E01010903,227975.0
E01010904,205000.0
E01010905,236000.0
E01010906,350000.0
E01010907,185000.0
E01010908,176500.0
E01010909,194998.0
E01010910,156500.0
E01010911,176000.0
E01010912,157000.0
E01010913,172000.0
E01010914,136000.0
E01010915,182500.0
E01010916,115000.0
E01010917,212500.0
E01010918,249000.0
E01010919,180000.0
E01010920,222500.0
E01010921,200000.0
E01010922,149500.0
E01010923,207500.0
E01010924,74995.0
E01010925,139995.0
E01010926,85000.0
E01010927,215000.0
E01010928,104000.0
E01010929,109000.0
E01010930,87550.0
E01010931,285000.0
E01010932,164000.0
E01010933,197500.0
E01010934,153250.0
E01010935,197500.0
E01010936,268000.0
E01010937,202055.0
E01010938,128500.0
E01010939,154250.0
E01010940,120000.0
E01010941,135000.0
E01010942,101500.0
E01010943,137000.0
E01010944,107000.0
E01010945,192750.0
E01010946,305000.0
E01010947,226500.0
E01010948,230000.0
E01010949,127750.0
E01010950,143500.0
E01010951,153000.0
E01010952,188500.0
E01010953,275500.0
E01010954,280000.0
E01010955,187350.0
E01010956,288750.0
E01010957,194000.0
E01010958,123000.0
E01010959,193500.0
E01010960,62475.0
E01010961,88000.0
E01010964,77500.0
E01010965,101500.0
E01010966,75000.0
E01010967,123000.0
E01010968,220000.0
E01010969,138000.0
E01010970,131250.0
E01010971,230000.0
E01010972,200000.0
E01010973,174050.0
E01010974,110000.0
E01010975,180050.0
E01010976,215000.0
E01010977,155000.0
E01010978,137500.0
E01010979,105000.0
E01010980,113750.0
E01010981,116750.0
E01010982,135000.0
E01010983,126000.0
E01010984,103000.0
E01010985,145000.0
E01010986,126000.0
E01010987,189950.0
E01010988,220000.0
E01010989,109000.0
E01010990,170000.0
E01010991,150000.0
E01010992,123750.0
E01010993,110000.0
E01010994,100000.0
E01010995,66995.0
E01010996,76500.0
E01010997,183000.0
E01010998,105000.0
E01010999,139750.0
E01011000,92000.0
E01011001,84000.0
E01011002,101500.0
E01011003,67500.0
E01032923,92000.0
E01011004,135000.0
E01011005,167000.0
E01011006,244250.0
E01011007,200000.0
E01011008,125000.0
E01011009,214250.0
E01011010,122000.0
E01011011,230000.0
E01011012,140000.0
E01011013,182000.0
E01011014,93000.0
E01011015,90000.0
E01011016,100000.0
E01011017,
E01011018,116125.0
E01011019,150000.0
E01011020,62500.0
E01011021,145000.0
E01011022,190000.0
E01011023,163000.0
E01011024,169000.0
E01011025,130000.0
E01011026,145000.0
E01011027,156000.0
E01011028,120000.0
E01011029,145000.0
E01011030,132000.0
E01011031,185000.0
E01011032,98000.0
E01011033,119500.0
E01011034,
E01011035,190500.0
E01011036,107500.0
E01011037,113500.0
E01011038,104000.0
E01011039,159500.0
E01011040,108750.0
E01011041,122000.0
E01011042,183000.0
E01011043,117500.0
E01011044,136000.0
E01011045,81250.0
E01011046,385995.0
E01011047,270000.0
E01011048,129950.0
E01011049,165000.0
E01011050,225000.0
E01011051,226609.0
E01011052,170000.0
E01011053,153250.0
E01011054,210000.0
E01011055,190000.0
E01011056,194750.0
E01011057,257500.0
E01011058,195000.0
E01011059,110000.0
E01011060,160000.0
E01011061,132500.0
E01011062,180000.0
E01011063,126500.0
E01011064,235000.0
E01011065,161000.0
E01011066,185000.0
E01011067,215000.0
E01011068,168000.0
E01011069,186250.0
E01011070,230000.0
E01011071,205000.0
E01011072,167000.0
E01011073,158000.0
E01011074,177500.0
E01011075,170000.0
E01011076,200000.0
E01011077,122022.0
E01011078,180000.0
E01011079,145000.0
E01011080,83000.0
E01011081,110000.0
E01011082,105750.0
E01011083,160000.0
E01011084,100000.0
E01011085,160000.0
E01011086,245000.0
E01011087,198500.0
